"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TAF13",0,0.453214268407363,0.361,0.131,0
"SARS",0,0.809345023333645,0.63,0.347,0
"GSTM3",0,1.34900463511532,0.454,0.108,0
"EPS8L3",0,1.04646507532991,0.486,0.023,0
"AHCYL1",0,0.533561822174247,0.548,0.274,0
"LAMTOR5",0,1.05909405406915,0.794,0.502,0
"CD53",0,-1.46139838433545,0.021,0.567,0
"CTTNBP2NL",0,0.562473281131377,0.414,0.113,0
"RHOC",0,2.0417305466999,0.852,0.299,0
"MAGI3",0,0.262660033775728,0.199,0.039,0
"BCL2L15",0,0.375854110374613,0.189,0.012,0
"DENND2C",0,0.390683381369298,0.179,0.025,0
"SIKE1",0,0.504029717541467,0.421,0.18,0
"ATP1A1",0,1.32812158428158,0.763,0.401,0
"REG4",0,1.29092459357176,0.184,0.019,0
"RBM8A",0,1.03794040887157,0.818,0.519,0
"PRKAB2",0,0.390344686649059,0.294,0.077,0
"RP11-14N7.2",0,0.358320643137101,0.26,0.055,0
"HIST2H2AA3",0,1.27948486300288,0.484,0.189,0
"HIST2H2BE",0,0.424216867805096,0.257,0.05,0
"SF3B4",0,0.608106724911621,0.511,0.202,0
"MTMR11",0,0.934764613606644,0.497,0.062,0
"OTUD7B",0,0.525161368626189,0.351,0.049,0
"PLEKHO1",0,-0.749685305052825,0.032,0.315,0
"APH1A",0,1.01981045076125,0.722,0.325,0
"MRPS21",0,0.966507071772741,0.78,0.46,0
"ECM1",0,0.724630179075701,0.287,0.06,0
"GOLPH3L",0,0.727536629274278,0.468,0.1,0
"CERS2",0,0.666941749533584,0.546,0.268,0
"PSMD4",0,0.842102624830646,0.695,0.373,0
"SELENBP1",0,0.289035894973377,0.18,0.033,0
"PSMB4",0,0.751057576635819,0.686,0.397,0
"CGN",0,0.915085645911425,0.467,0.018,0
"TUFT1",0,0.843159646440181,0.462,0.029,0
"S100A10",0,1.92224589458581,0.946,0.665,0
"S100A11",0,1.7894241931444,0.979,0.84,0
"SPRR3",0,0.918429076277368,0.106,0.004,0
"SPRR1B",0,1.28955539597483,0.116,0.005,0
"S100A6",0,3.16196159951822,0.995,0.888,0
"S100A2",0,1.20363038455452,0.379,0.028,0
"S100A16",0,2.09525807947317,0.699,0.084,0
"S100A14",0,2.85532355313478,0.83,0.051,0
"S100A13",0,1.71784255714569,0.8,0.168,0
"CHTOP",0,0.684217262758576,0.556,0.23,0
"ILF2",0,0.744836389732628,0.636,0.33,0
"SLC39A1",0,0.723924749661501,0.576,0.233,0
"JTB",0,1.04554616446901,0.839,0.547,0
"RAB13",0,0.907530441038704,0.687,0.216,0
"TPM3",0,0.838255910856508,0.893,0.665,0
"C1orf43",0,1.12599337030665,0.79,0.386,0
"HAX1",0,0.691088071977608,0.633,0.367,0
"SHC1",0,0.49015421871434,0.403,0.147,0
"CKS1B",0,0.956935533828122,0.584,0.141,0
"ADAM15",0,0.610744611740437,0.407,0.098,0
"EFNA1",0,1.14620036725894,0.564,0.033,0
"SLC50A1",0,0.898388257449519,0.558,0.162,0
"KRTCAP2",0,1.02160137409181,0.829,0.518,0
"MUC1",0,3.09567219712044,0.763,0.107,0
"MTX1",0,0.478898824606358,0.437,0.197,0
"FDPS",0,1.04962102522552,0.627,0.306,0
"RUSC1",0,0.488229514838829,0.347,0.082,0
"KIAA0907",0,0.763993436322778,0.523,0.147,0
"LAMTOR2",0,0.884082150034018,0.724,0.376,0
"RAB25",0,1.62303987415356,0.672,0.035,0
"LMNA",0,1.60930950467379,0.843,0.273,0
"SMG5",0,0.375016064515327,0.318,0.094,0
"CCT3",0,0.878837105816897,0.688,0.382,0
"MEF2D",0,0.452116563485029,0.438,0.192,0
"APOA1BP",0,0.540972080202855,0.453,0.202,0
"CRABP2",0,1.08721080589511,0.343,0.028,0
"RRNAD1",0,0.351638466432654,0.281,0.081,0
"HDGF",0,0.973347824522021,0.669,0.28,0
"ETV3",0,0.402797747304063,0.332,0.111,0
"MNDA",0,-1.70557033843149,0.017,0.31,0
"DUSP23",0,0.630730660874929,0.484,0.22,0
"TAGLN2",0,1.64400945580202,0.896,0.621,0
"LINC01133",0,1.41823351488118,0.46,0.023,0
"IGSF8",0,0.419276312490097,0.338,0.113,0
"PEA15",0,0.412494836210101,0.471,0.199,0
"COPA",0,0.611485913676674,0.618,0.32,0
"CD48",0,-1.20740184733767,0.019,0.439,0
"F11R",0,1.5500278666584,0.734,0.14,0
"TSTD1",0,1.27945597890449,0.778,0.401,0
"ARHGAP30",0,-0.609628994620016,0.057,0.355,0
"PVRL4",0,1.01608254900985,0.442,0.025,0
"PFDN2",0,1.29083045811899,0.808,0.419,0
"UFC1",0,0.75056173066389,0.729,0.456,0
"B4GALT3",0,0.363670741865225,0.341,0.125,0
"FCER1G",0,-2.52298617094797,0.043,0.421,0
"SDHC",0,0.525299401366053,0.522,0.263,0
"FCGR2A",0,-1.50659338115642,0.028,0.31,0
"UHMK1",0,0.801998857203283,0.659,0.282,0
"UAP1",0,0.853608253947265,0.545,0.134,0
"MGST3",0,1.42380325644629,0.852,0.478,0
"TMCO1",0,1.17907293320035,0.789,0.444,0
"RCSD1",0,-0.689879703299124,0.007,0.341,0
"MPZL1",0,0.574978054054081,0.491,0.186,0
"MPC2",0,0.657498620282281,0.663,0.37,0
"ATP1B1",0,2.44917307783602,0.85,0.2,0
"NME7",0,0.454841848867357,0.296,0.075,0
"BLZF1",0,0.778907646689108,0.491,0.118,0
"PRRC2C",0,0.767336127314294,0.834,0.616,0
"SUCO",0,0.852194697433762,0.543,0.168,0
"PRDX6",0,0.994582035343625,0.793,0.491,0
"CACYBP",0,1.06403184742565,0.7,0.356,0
"RALGPS2",0,0.594009422028894,0.432,0.118,0
"TOR1AIP2",0,1.32742156996512,0.766,0.267,0
"QSOX1",0,1.59605526405158,0.755,0.226,0
"LAMC1",0,0.350526861582027,0.317,0.088,0
"LAMC2",0,2.20334136894463,0.663,0.033,0
"SMG7",0,0.621274313366991,0.497,0.175,0
"TSEN15",0,0.36874913578409,0.303,0.102,0
"EDEM3",0,0.577547748046767,0.464,0.203,0
"C1orf27",0,0.45124647462964,0.377,0.132,0
"RGS1",0,-2.01641305641546,0.027,0.327,0
"RGS2",0,-1.50610039174805,0.161,0.439,0
"TROVE2",0,0.652891719584354,0.569,0.282,0
"GLRX2",0,0.636717419652506,0.446,0.15,0
"ZBTB41",0,0.352596085290655,0.295,0.096,0
"NEK7",0,0.807329154154999,0.592,0.231,0
"PTPRC",0,-2.25812540008225,0.03,0.691,0
"CAMSAP2",0,0.38666590485164,0.275,0.08,0
"C1orf106",0,1.48294064775745,0.669,0.031,0
"TMEM9",0,0.504684263971649,0.389,0.124,0
"LAD1",0,1.20816238206202,0.477,0.025,0
"PHLDA3",0,1.07966194364506,0.531,0.089,0
"CSRP1",0,0.428916140186499,0.52,0.235,0
"TIMM17A",0,0.693120381998065,0.545,0.207,0
"RP11-465N4.4",0,0.291428954368143,0.155,0.005,0
"ELF3",0,3.20759652545926,0.902,0.082,0
"ARL8A",0,0.577943015026523,0.532,0.256,0
"KDM5B",0,0.692120894513694,0.492,0.157,0
"ADIPOR1",0,1.01649763020524,0.738,0.314,0
"TMEM183A",0,0.670271419863092,0.571,0.244,0
"ATP2B4",0,0.629438849005153,0.478,0.209,0
"ZC3H11A",0,0.75905987382498,0.657,0.324,0
"SNRPE",0,1.13979071547695,0.773,0.406,0
"GOLT1A",0,0.555143238596049,0.278,0.01,0
"PLEKHA6",0,0.718852924012461,0.41,0.018,0
"PIK3C2B",0,0.279806184950339,0.201,0.044,0
"RBBP5",0,0.419828063891556,0.361,0.129,0
"LEMD1",0,0.868634892587257,0.373,0.011,0
"CDK18",0,0.586434380654551,0.342,0.04,0
"MFSD4",0,0.296245527609316,0.144,0.011,0
"CTSE",0,2.53891437139779,0.638,0.045,0
"MAPKAPK2",0,0.600662639107945,0.578,0.267,0
"PIGR",0,1.15463432658988,0.333,0.041,0
"C1orf116",0,1.35327617190578,0.529,0.019,0
"YOD1",0,0.553908318435335,0.316,0.057,0
"PFKFB2",0,0.516921045741944,0.31,0.062,0
"C4BPB",0,0.492451106017886,0.199,0.008,0
"CD55",0,2.60343679824642,0.883,0.503,0
"CD46",0,1.35292152134963,0.851,0.501,0
"PLXNA2",0,0.417448171325454,0.26,0.037,0
"LAMB3",0,2.76345036789716,0.824,0.065,0
"TRAF3IP3",0,-0.691029938689739,0.015,0.335,0
"IRF6",0,1.10384097641194,0.549,0.022,0
"DIEXF",0,0.484669862434169,0.334,0.082,0
"SERTAD4-AS1",0,0.296489503380007,0.19,0.026,0
"PPP2R5A",0,0.669945379541591,0.533,0.222,0
"NENF",0,0.904744298105027,0.709,0.338,0
"ATF3",0,1.38040992027499,0.629,0.204,0
"PTPN14",0,0.575101679825454,0.344,0.04,0
"KCTD3",0,0.576323300367895,0.368,0.059,0
"TGFB2",0,0.532226281944633,0.206,0.028,0
"EPRS",0,0.804067971497526,0.577,0.296,0
"BPNT1",0,0.368985515237151,0.278,0.063,0
"IARS2",0,0.602355494402343,0.493,0.232,0
"RAB3GAP2",0,0.456137037585665,0.432,0.186,0
"C1orf115",0,0.453784718097292,0.264,0.019,0
"DUSP10",0,0.535194774718234,0.358,0.106,0
"MIA3",0,0.596105674310704,0.556,0.286,0
"AIDA",0,0.79641163624531,0.603,0.229,0
"BROX",0,1.33410900122376,0.78,0.282,0
"FAM177B",0,0.327735050044507,0.19,0.014,0
"CAPN8",0,1.32077706719152,0.559,0.029,0
"CAPN2",0,2.04348593306271,0.872,0.31,0
"TP53BP2",0,0.423148728446858,0.353,0.132,0
"FBXO28",0,0.479389820429426,0.381,0.107,0
"CNIH4",0,1.06980289280113,0.642,0.246,0
"ENAH",0,0.691264306990385,0.438,0.059,0
"SRP9",0,1.25858552896359,0.81,0.477,0
"EPHX1",0,0.623954215393683,0.4,0.116,0
"TMEM63A",0,0.50704845006075,0.372,0.125,0
"SDE2",0,0.408697975656681,0.341,0.117,0
"H3F3A",0,0.796409220322386,0.975,0.91,0
"ACBD3",0,1.25942650224075,0.746,0.277,0
"CDC42BPA",0,1.05581403069889,0.563,0.077,0
