"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"COX7C",0,1.01399978309747,0.992,0.872,0
"MEF2C",0,-1.14320001640871,0.017,0.527,0
"GLRX",0,0.537220948568072,0.676,0.418,0
"EPB41L4A-AS1",0,0.927594432581842,0.639,0.279,0
"TNFAIP8",0,0.364326768774483,0.285,0.066,0
"HINT1",0,1.24976666671227,0.988,0.87,0
"UQCRQ",0,0.571190723463193,0.885,0.739,0
"C5orf15",0,0.59662799817345,0.523,0.216,0
"VDAC1",0,1.17558352609403,0.869,0.436,0
"SKP1",0,0.4752146892672,0.966,0.904,0
"UBE2B",0,0.527591051774846,0.722,0.501,0
"EGR1",0,0.717288697834274,0.734,0.488,0
"UBE2D2",0,0.642288803862465,0.736,0.479,0
"NDUFA2",0,0.55645021630129,0.779,0.535,0
"TAF7",0,0.681010158129357,0.687,0.394,0
"PRELID2",0,0.262499892518424,0.203,0.031,0
"RPS14",0,1.42772623214787,1,0.997,0
"TNIP1",0,0.777903766906197,0.619,0.228,0
"MRPL22",0,0.45492392089731,0.566,0.302,0
"TTC1",0,0.436731547474662,0.53,0.277,0
"CCNG1",0,0.599487446466867,0.603,0.279,0
"NPM1",0,1.45356868690897,0.986,0.842,0
"DUSP1",0,1.29651365060341,0.875,0.71,0
"ERGIC1",0,0.552846535548205,0.487,0.182,0
"HIGD2A",0,0.709680217879082,0.727,0.434,0
"PRELID1",0,0.61667580106878,0.745,0.533,0
"LMAN2",0,0.808944698970046,0.734,0.415,0
"TMED9",0,0.626752065983418,0.7,0.455,0
"PHYKPL",0,0.385155666552805,0.361,0.13,0
"CANX",0,0.714790957760949,0.739,0.506,0
"RACK1",0,1.40051471826258,0.996,0.962,0
"SERPINB1",0,0.509855537606607,0.502,0.249,0
"HIST1H1C",0,1.4190518446082,0.585,0.165,0
"HIST1H2AC",0,0.607514427377176,0.386,0.118,0
"HIST1H2BD",0,0.368056101595432,0.289,0.069,0
"NOTCH4",0,-0.656551999394001,0.017,0.254,0
"HLA-DQB1",0,0.990373482120329,0.534,0.249,0
"RPS18",0,0.907514529797553,1,0.996,0
"RPL10A",0,0.735126275985047,0.99,0.959,0
"DNPH1",0,0.500241274832515,0.62,0.314,0
"VEGFA",0,1.90076024998384,0.768,0.198,0
"HSP90AB1",0,0.815607657288044,0.964,0.914,0
"SMPDL3A",0,0.619198459306604,0.463,0.131,0
"PERP",0,1.09888404739345,0.666,0.112,0
"HEBP2",0,0.490162757710973,0.569,0.31,0
"PHACTR2",0,-0.473698514651173,0.093,0.336,0
"UTRN",0,-0.756784192745565,0.123,0.438,0
"EZR",0,1.11571996525856,0.817,0.381,0
"SOD2",0,1.12398226137675,0.659,0.362,0
"RNASET2",0,1.89561031046351,0.753,0.169,0
"TOMM7",0,0.848158303434807,0.964,0.853,0
"SNX10",0,0.726944792157389,0.498,0.092,0
"IGFBP3",0,1.85026866770055,0.662,0.187,0
"SEC61G",0,0.953717201154115,0.894,0.656,0
"HSPB1",0,0.879519365356975,0.978,0.938,0
"CCDC146",0,1.44385804906629,0.553,0.108,0
"CD36",0,-0.977340164704608,0.017,0.219,0
"TES",0,0.388781042466106,0.348,0.12,0
"NDUFA5",0,0.431144617555391,0.742,0.513,0
"AKR1B1",0,0.787282957980751,0.499,0.238,0
"GIMAP7",0,-0.875277600736926,0.009,0.29,0
"GIMAP4",0,-0.56179980550297,0.008,0.236,0
"GIMAP6",0,-0.29047482198303,0.002,0.15,0
"GIMAP1",0,-0.297092771809381,0.005,0.155,0
"TMEM176B",0,1.983085034655,0.949,0.303,0
"TMEM176A",0,2.03755385215149,0.944,0.293,0
"SLC25A6",0,0.606507242663716,0.945,0.834,0
"TMSB4X",0,-1.94781371262818,0.932,0.866,0
"PRDX4",0,0.787118028657952,0.657,0.291,0
"PLP2",0,0.850476309667342,0.549,0.199,0
"IGBP1",0,0.519923518082828,0.572,0.317,0
"RPS4X",0,0.521009214228731,0.996,0.99,0
"PGK1",0,1.54545623257731,0.928,0.636,0
"BEX2",0,0.493745017800658,0.441,0.137,0
"PGRMC1",0,0.822861106416469,0.751,0.424,0
"RPL39",0,1.07400439337381,0.997,0.986,0
"FHL1",0,1.03812179656129,0.512,0.266,0
"RPL10",0,1.10193664588202,1,0.999,0
