"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"BCL11A",0,0.572478334397827,0.476,0.146,0
"CCT4",0,0.341670534976518,0.566,0.334,0
"B3GNT2",0,0.345313538849519,0.351,0.14,0
"UGP2",0,0.411217679415611,0.503,0.263,0
"ACTR2",0,0.450231869820973,0.619,0.34,0
"TIA1",0,0.375733498461259,0.391,0.152,0
"CCT7",0,0.433175618187996,0.511,0.253,0
"TMSB10",0,0.441557704646649,0.999,0.986,0
"CAPG",0,0.430139051143576,0.424,0.172,0
"VAMP5",0,0.651703395216012,0.565,0.221,0
"CD8B",0,-0.289686879624597,0.01,0.128,0
"LINC00152",0,-0.392939764354621,0.043,0.192,0
"IGKC",0,-3.57969280345975,0.314,0.682,0
"AFF3",0,0.331436558290396,0.241,0.068,0
"IL1B",0,0.341919423909862,0.241,0.074,0
"DBI",0,0.541370768566045,0.636,0.371,0
"GYPC",0,-1.22114729055572,0.34,0.681,0
"MYO7B",0,0.584744483294746,0.21,0.049,0
"MZT2B",0,0.423869188979616,0.686,0.497,0
"MZT2A",0,0.429913282828008,0.539,0.307,0
"UBXN4",0,0.443889240395116,0.539,0.264,0
"CXCR4",0,0.625269045073975,0.882,0.686,0
"CYTIP",0,-0.25472797192377,0.081,0.226,0
"BAZ2B",0,0.267506579437316,0.242,0.077,0
"CDCA7",0,0.371020735486738,0.308,0.106,0
"ATP5G3",0,0.37905001555256,0.699,0.467,0
"HNRNPA3",0,0.431742461139988,0.71,0.475,0
"SLC40A1",0,-0.326042574275905,0.006,0.162,0
"HSPD1",0,0.412056106436138,0.539,0.283,0
"BZW1",0,0.353408570575166,0.566,0.35,0
"TRAK2",0,-0.339874919389779,0.03,0.181,0
"STRADB",0,-0.919254652270621,0.082,0.389,0
"SUMO1",0,0.406558703535421,0.702,0.478,0
"XRCC5",0,0.493324407814629,0.611,0.332,0
"RPL37A",0,0.490916241557197,0.99,0.954,0
"IGFBP2",0,0.41277036424411,0.158,0.01,0
"ARPC2",0,0.426676218456768,0.82,0.592,0
"NCL",0,0.605435932375617,0.771,0.51,0
"PTMA",0,1.02734551867934,1,0.985,0
"LRRFIP1",0,0.528101345477991,0.604,0.327,0
"BRK1",0,0.541039736916296,0.695,0.405,0
"VGLL4",0,0.265658715690151,0.261,0.087,0
"SH3BP5",0,0.499993577160432,0.261,0.074,0
"RFTN1",0,0.288904291945869,0.254,0.076,0
"UBE2E1",0,0.369027704939981,0.407,0.167,0
"RPL15",0,0.78037716679104,0.999,0.977,0
"TOP2B",0,0.460952593365751,0.463,0.177,0
"STT3B",0,0.349426871718761,0.415,0.218,0
"CMTM8",0,0.49380349680068,0.272,0.07,0
"CMTM7",0,0.637888671366041,0.536,0.254,0
"CMTM6",0,0.433179359233235,0.513,0.24,0
"ARPP21",0,0.87522688223662,0.508,0.053,0
"RPSA",0,0.735170615124052,0.981,0.924,0
"NKTR",0,0.495820053173772,0.512,0.237,0
"CCDC12",0,0.341411324550781,0.491,0.277,0
"SMARCC1",0,0.464048518163323,0.419,0.15,0
"TMA7",0,0.36170159221395,0.912,0.822,0
"IMPDH2",0,0.472075583886188,0.473,0.219,0
"QARS",0,0.332377164017258,0.392,0.181,0
"GPX1",0,0.507506123893875,0.863,0.649,0
"RHOA",0,0.738795798636557,0.852,0.566,0
"FAM212A",0,0.28066588342148,0.209,0.036,0
"GNAI2",0,0.414120312409194,0.484,0.233,0
"RPL29",0,0.499645338318733,0.985,0.96,0
"PBRM1",0,0.308887461431931,0.338,0.15,0
"TKT",0,0.783805198455099,0.715,0.33,0
"FRMD4B",0,0.344436501199653,0.228,0.031,0
"CPOX",0,-0.605051389785369,0.043,0.203,0
"RPL24",0,0.473303884113585,0.953,0.871,0
"BBX",0,0.353272193073347,0.388,0.189,0
"CD200",0,0.37874907829049,0.271,0.038,0
"NDUFB4",0,0.382587990076869,0.609,0.39,0
"CNBP",0,0.436744858921685,0.731,0.532,0
"HMCES",0,0.331376250884925,0.307,0.109,0
"H1FX",0,0.817812544013584,0.739,0.448,0
"RNF7",0,0.315713714456559,0.424,0.216,0
"ATP1B3",0,0.341527582619353,0.501,0.258,0
"MME",0,0.922982580683347,0.526,0.102,0
"CCNL1",0,0.485852096463909,0.665,0.469,0
"TRA2B",0,0.513223692377738,0.769,0.539,0
"EIF4A2",0,0.64285655386706,0.899,0.686,0
"TFRC",0,-1.02311965128014,0.122,0.288,0
"PAK2",0,0.400438644175296,0.431,0.204,0
"NCBP2",0,0.327393910528469,0.39,0.182,0
"SLBP",0,0.323950564610276,0.41,0.207,0
"CYTL1",0,0.565810886864874,0.256,0.045,0
"STK32B",0,0.273911230499486,0.193,0.02,0
"SH3TC1",0,0.273569649607926,0.215,0.049,0
"WDR1",0,0.389648055046374,0.465,0.239,0
"RBPJ",0,0.3282955439779,0.33,0.135,0
"STIM2",0,0.697038202507992,0.313,0.091,0
"KLF3",0,-0.34941840572513,0.138,0.305,0
"RPL9",0,0.704613071577676,0.99,0.949,0
"N4BP2",0,0.295317301920692,0.227,0.057,0
"RHOH",0,0.391883474540507,0.427,0.233,0
"TMEM165",0,0.360836241320744,0.429,0.202,0
"YTHDC1",0,0.34218335131943,0.391,0.194,0
"CXCL8",0,-0.617716346902927,0.006,0.114,0
"CCNI",0,0.832949893118169,0.893,0.724,0
"HNRNPD",0,0.499042062013504,0.589,0.339,0
"HNRNPDL",0,0.586513048919414,0.872,0.661,0
"PYURF",0,0.401244184057876,0.608,0.378,0
"SNCA",0,-1.71721876512864,0.106,0.461,0
"H2AFZ",0,0.671678874930882,0.797,0.602,0
"BANK1",0,0.711545992615517,0.461,0.106,0
"LEF1",0,0.788265857810738,0.665,0.31,0
"OSTC",0,0.436641097580056,0.615,0.324,0
"SNHG8",0,0.569679942318157,0.611,0.444,0
"C4orf3",0,0.490569843336209,0.641,0.387,0
"SPRY1",0,0.442252574237967,0.273,0.037,0
"SMARCA5",0,0.315415282674131,0.385,0.182,0
"GYPE",0,-0.384857545061095,0.007,0.144,0
"GYPB",0,-1.93564066016982,0.032,0.399,0
"GYPA",0,-2.3670996536237,0.054,0.408,0
"HHIP-AS1",0,0.366181354680366,0.238,0.028,0
"SMAD1",0,0.363142507060236,0.197,0.029,0
"RPS3A",0,0.653931908679982,0.999,0.981,0
"FBXW7",0,0.345832992387177,0.297,0.093,0
"PDCD6",0,0.37246518879442,0.509,0.268,0
"MED10",0,0.317225403427171,0.44,0.24,0
"UGT3A2",0,0.424170210201327,0.222,0.02,0
"BTF3",0,0.561892090942462,0.935,0.879,0
"TBCA",0,0.458759373450619,0.686,0.438,0
"SERINC5",0,0.322557031804674,0.329,0.141,0
"SSBP2",0,0.849281359341411,0.662,0.204,0
"RPS23",0,0.68068336098552,0.997,0.967,0
"MEF2C",0,1.29787117381996,0.695,0.207,0
"RFESD",0,-0.638254102133286,0.028,0.221,0
"GLRX",0,0.28881856659669,0.578,0.293,0
"CHD1",0,0.361195434139602,0.346,0.151,0
"NREP",0,0.443867068889326,0.407,0.133,0
"SNX2",0,0.464829764267226,0.534,0.291,0
"FNIP1",0,0.290517012282541,0.311,0.123,0
"C5orf56",0,0.444767317488464,0.38,0.142,0
"VDAC1",0,0.451262610514412,0.56,0.28,0
"DDX46",0,0.350840501113693,0.506,0.284,0
"H2AFY",0,0.765723623337909,0.804,0.439,0
"HNRNPA0",0,0.785797402740962,0.86,0.565,0
"PAIP2",0,0.357389200368829,0.702,0.516,0
"MZB1",0,1.03749255377061,0.867,0.336,0
"UBE2D2",0,0.395721717827263,0.667,0.458,0
"TAF7",0,0.649321012334795,0.697,0.371,0
"NR3C1",0,0.489913400149369,0.413,0.198,0
