"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ARF1",0,0.795517717589751,0.872,0.698,0
"ARF4",0,0.885585715196605,0.774,0.462,0
"ARFGAP1",0,0.255192727570398,0.224,0.069,0
"ARFGEF1",0,0.290512992586851,0.266,0.092,0
"ARFGEF3",0,0.397629287777593,0.269,0.033,0
"ARFIP2",0,0.426416915045692,0.361,0.126,0
"ARHGAP1",0,0.304194077708197,0.275,0.094,0
"ARHGAP12",0,0.378427648873661,0.286,0.055,0
"ARHGAP15",0,-0.408294771379722,0.007,0.26,0
"ARHGAP27",0,0.444771613454725,0.341,0.095,0
"ARHGAP29",0,0.349316113438488,0.258,0.047,0
"ARHGAP30",0,-0.340542950144646,0.062,0.261,0
"ARHGAP32",0,0.372967872500647,0.255,0.028,0
"ARHGAP35",0,0.274616570066967,0.235,0.072,0
"ARHGAP5",0,0.404148991900885,0.325,0.103,0
"ARHGAP9",0,-0.309484071535561,0.011,0.206,0
"ARHGDIB",0,-0.996356184694657,0.565,0.858,0
"ARHGEF12",0,0.561100208982243,0.415,0.088,0
"ARHGEF35",0,0.495292559693681,0.327,0.033,0
"ARID1A",0,0.541033777218854,0.458,0.196,0
"ARID5A",0,-0.462134304903891,0.08,0.329,0
"ARIH1",0,0.617627223691065,0.454,0.207,0
"ARL1",0,0.389547606529631,0.444,0.23,0
"ARL16",0,0.478652773798674,0.414,0.157,0
"ARL3",0,0.535073758320564,0.417,0.183,0
"ARL6IP4",0,0.902139493347408,0.886,0.722,0
"ARL8A",0,0.327701612957826,0.332,0.151,0
"ARMC10",0,0.622914977381563,0.496,0.19,0
"ARNT2",0,0.288874342660887,0.136,0.014,0
"ARPC1A",0,1.71338139950479,0.812,0.269,0
"ARPC1B",0,1.1957758251194,0.912,0.806,0
"ARPC5L",0,0.903435457685478,0.674,0.346,0
"ARPP19",0,0.546423502621686,0.561,0.32,0
"ARRB2",0,-0.571439604036851,0.114,0.354,0
"ARRDC1",0,0.508256240662459,0.429,0.17,0
"ARRDC3",0,0.535441593120228,0.4,0.18,0
