"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MANF",1.15536933883857e-46,0.619692995842899,0.805,0.665,2.63840142217177e-42
"CXCL14",1.23157182722216e-46,-3.99232173491223,0.07,0.241,2.81241742464453e-42
"DNAJC21",1.36026710853066e-46,0.469282824659522,0.627,0.409,3.10630596904062e-42
"PTBP1",1.40789533191368e-46,0.452468956061694,0.707,0.496,3.21506977995809e-42
"FAM189B",1.41536184788657e-46,0.390546316934862,0.35,0.133,3.23212031583378e-42
"AURKAIP1",1.48198087647177e-46,0.43954708388276,0.935,0.877,3.38425152951093e-42
"MRGPRF",1.55341361214443e-46,-0.333383721376656,0.014,0.145,3.54737532469302e-42
"C17orf97",1.62889924002093e-46,0.331441016344578,0.26,0.066,3.71975430451179e-42
"PRR15",1.66467227678533e-46,0.321197168666544,0.211,0.035,3.80144561126698e-42
"MMP15",1.70651711897716e-46,0.495985223896182,0.232,0.049,3.89700249289623e-42
"ARL5A",1.73018428627101e-46,0.705578917037915,0.834,0.739,3.95104883612848e-42
"CYBRD1",1.73501806929718e-46,-0.537733207882787,0.158,0.375,3.96208726304704e-42
"TMEM147",1.78512620039664e-46,0.606895531187194,0.914,0.849,4.07651419122576e-42
"MRPL37",1.85298075351136e-46,0.537393998652436,0.648,0.437,4.23146684871855e-42
"EBP",1.9373391365763e-46,0.604787406761558,0.578,0.358,4.42410765228563e-42
"SIAH1",1.95411112166623e-46,0.453043201481009,0.533,0.301,4.46240815743701e-42
"SPSB2",2.01046102109133e-46,0.37109931188721,0.363,0.141,4.59108878776417e-42
"THSD4",2.16350833075449e-46,0.375856400189825,0.249,0.058,4.94058762411095e-42
"ADM2",2.21305430154729e-46,0.257728447098161,0.167,0.012,5.0537308030134e-42
"PKIG",2.31916077341371e-46,0.371773352163248,0.509,0.254,5.29603554216756e-42
"PCOLCE",2.35813490736316e-46,-2.36525136322018,0.135,0.314,5.38503687445451e-42
"UBALD1",2.55725069689068e-46,0.448404067497554,0.462,0.234,5.83973769141955e-42
