"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SYNJ2BP",0,0.344417593093477,0.394,0.177,0
"RBM25",0,0.497674462912292,0.689,0.435,0
"ENTPD5",0,0.87229571045631,0.6,0.181,0
"ALDH6A1",0,0.680252481688559,0.571,0.186,0
"ISCA2",0,0.351778160111521,0.355,0.137,0
"YLPM1",0,0.292755969487553,0.318,0.131,0
"TMED10",0,1.05666080348131,0.833,0.413,0
"C14orf1",0,0.587207029660756,0.524,0.191,0
"IFT43",0,0.266323201727322,0.294,0.125,0
"IRF2BPL",0,0.47408505451118,0.469,0.191,0
"CIPC",0,0.27479100337695,0.251,0.077,0
"GSTZ1",0,0.594468730556077,0.485,0.143,0
"AHSA1",0,0.483784636377198,0.519,0.271,0
"SLIRP",0,0.758025654061995,0.766,0.426,0
"SEL1L",0,0.865633951800974,0.651,0.228,0
"ZC3H14",0,0.251682296301639,0.278,0.112,0
"PSMC1",0,0.350686203223914,0.409,0.211,0
"TC2N",0,0.434685893547875,0.412,0.141,0
"TRIP11",0,0.272898987153744,0.312,0.138,0
"NDUFB1",0,0.973447862368588,0.875,0.552,0
"GOLGA5",0,0.289636531738186,0.279,0.093,0
"MOAP1",0,0.394840252941691,0.373,0.136,0
"TMEM251",0,0.514779846077957,0.522,0.202,0
"IFI27",0,-1.65421012739004,0.043,0.185,0
"IFI27L2",0,-0.318569954244874,0.007,0.166,0
"DICER1",0,0.48241666168434,0.445,0.209,0
"GLRX5",0,0.431957751445897,0.449,0.193,0
"PAPOLA",0,0.526183604293086,0.662,0.396,0
"SETD3",0,0.261535831161411,0.282,0.114,0
"YY1",0,0.515470974730428,0.594,0.309,0
"DYNC1H1",0,0.335729521083378,0.424,0.22,0
"HSP90AA1",0,0.708857878810776,0.982,0.898,0
"EIF5",0,0.614542423135114,0.781,0.541,0
"CKB",0,1.03640747192605,0.676,0.262,0
"APOPT1",0,0.349946073079478,0.376,0.161,0
"ZFYVE21",0,0.27779142090869,0.378,0.196,0
"C14orf2",0,1.01940075546447,0.899,0.574,0
"SIVA1",0,0.579469567125849,0.658,0.363,0
"AKT1",0,0.469913386779734,0.422,0.139,0
"NUDT14",0,0.36585982300207,0.38,0.164,0
"CRIP1",0,-0.713135470957268,0.014,0.219,0
"SNRPN",0,1.69553109288553,0.846,0.39,0
"PWAR6",0,0.567950619588165,0.362,0.095,0
"UBE3A",0,0.851954796186317,0.588,0.23,0
"TJP1",0,0.627483717947379,0.572,0.259,0
"EMC7",0,0.381673546795267,0.44,0.234,0
"EMC4",0,0.3873082853466,0.472,0.251,0
"NOP10",0,0.601994785204991,0.758,0.469,0
"ZNF770",0,0.302081144024282,0.293,0.11,0
"EIF2AK4",0,0.590044991527745,0.521,0.208,0
"SRP14",0,0.586979100417417,0.949,0.809,0
"PHGR1",0,0.805396717572207,0.248,0.065,0
"IVD",0,0.420715868536335,0.406,0.15,0
"RP11-532F12.5",0,0.661074663265246,0.558,0.167,0
"SPINT1",0,0.699268355432372,0.562,0.164,0
"CHP1",0,0.4771621923843,0.459,0.192,0
"RTF1",0,0.62172482147519,0.692,0.4,0
"TMEM87A",0,0.789130800891037,0.696,0.307,0
"ZNF106",0,0.401911374196325,0.455,0.216,0
"SNAP23",0,0.364374834083345,0.468,0.246,0
"PDIA3",0,1.06599621182836,0.832,0.464,0
"SERF2",0,1.21310904030768,0.995,0.917,0
"CASC4",0,0.545758709365303,0.525,0.22,0
"EIF3J",0,0.622056196020453,0.66,0.358,0
"B2M",0,-0.782460811953075,0.947,0.914,0
"SORD",0,1.69985741157003,0.895,0.323,0
"SLC30A4",0,1.03677584447001,0.644,0.176,0
"BLOC1S6",0,0.514012108101752,0.493,0.204,0
"MYEF2",0,0.258063350471714,0.248,0.079,0
"DUT",0,0.532396343418594,0.597,0.326,0
"EID1",0,0.606986761736237,0.806,0.544,0
"SECISBP2L",0,0.320917768165357,0.32,0.131,0
"GABPB1-AS1",0,0.393098369099244,0.433,0.213,0
"SPPL2A",0,0.277279544645201,0.354,0.182,0
"MAPK6",0,0.510473823386679,0.416,0.139,0
"ARPP19",0,0.364293825009443,0.484,0.268,0
"RSL24D1",0,0.4980200675606,0.702,0.458,0
"RAB27A",0,0.603811073314108,0.42,0.203,0
"CCPG1",0,0.36411284119344,0.417,0.213,0
"CGNL1",0,0.253569592548364,0.235,0.075,0
"POLR2M",0,0.284806694636846,0.306,0.125,0
"ADAM10",0,0.395719134885291,0.455,0.212,0
"FAM63B",0,0.383698979480676,0.442,0.21,0
"SLTM",0,0.441207009477861,0.545,0.296,0
"GTF2A2",0,0.455682993058946,0.571,0.324,0
"TPM1",0,0.520469980903406,0.679,0.349,0
"RPS27L",0,0.877295779282619,0.853,0.595,0
"USP3",0,0.267728840658957,0.289,0.117,0
"FAM96A",0,0.456503345814151,0.454,0.203,0
"SNX1",0,0.275879707394134,0.309,0.133,0
"PPIB",0,1.22955881155751,0.889,0.557,0
"SPG21",0,0.714875411347958,0.637,0.278,0
"HACD3",0,0.848686314457787,0.605,0.232,0
"RAB11A",0,0.675773758394683,0.694,0.355,0
"MAP2K1",0,0.303598634518778,0.338,0.15,0
"RPL4",0,1.49239587381322,0.977,0.859,0
"C15orf61",0,0.564023908223058,0.498,0.18,0
"ANP32A",0,0.378456921745346,0.492,0.268,0
"RPLP1",0,1.41068828539023,1,0.998,0
"TLE3",0,0.442732427888058,0.442,0.185,0
"LARP6",0,0.316514824586085,0.293,0.1,0
"PKM",0,0.625048979514102,0.671,0.382,0
"ARIH1",0,0.407434249159834,0.423,0.21,0
"BBS4",0,0.436578336334969,0.356,0.132,0
"ADPGK",0,0.306507380284742,0.402,0.203,0
"NPTN",0,0.345365940504637,0.341,0.149,0
"CD276",0,0.625727992425587,0.333,0.079,0
"FAM219B",0,0.254983397539052,0.269,0.099,0
"COX5A",0,1.02407928791289,0.829,0.426,0
"COMMD4",0,0.280160183068793,0.309,0.143,0
"NEIL1",0,0.266205142993381,0.258,0.089,0
"IMP3",0,0.523314479218579,0.511,0.231,0
"UBE2Q2",0,0.283506339054942,0.321,0.153,0
"FBXO22",0,0.301805721710187,0.266,0.086,0
