"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"DNAJC12",0.186591561552184,0.527620789152671,0.202,0.17,1
"TRAF3",0.187111016297559,1.01441716571035,0.153,0.128,1
"TET2",0.187355181507846,0.359572872742771,0.504,0.475,1
"PEX11A",0.187459388168086,1.89854403797163,0.204,0.181,1
"TMEM38A",0.187620269601311,1.17306421516616,0.258,0.305,1
"MCMBP",0.18795290792931,0.40639451043714,0.279,0.337,1
"CHDH",0.188221139008243,1.67856236629894,0.337,0.33,1
"ATP8B2",0.188327456441093,2.05140635605571,0.437,0.465,1
"ZNF470",0.188551746416581,1.08685497699316,0.247,0.227,1
"CCT6P3",0.188759549489649,0.515277682682179,0.257,0.223,1
"MED1",0.189796581688517,0.276087214379859,0.378,0.333,1
"C1RL",0.191023961522177,0.503567330869996,0.436,0.507,1
"BAK1",0.191072519997746,0.250483586958173,0.168,0.135,1
"UHMK1",0.191381499437451,0.540635429466065,0.33,0.298,1
"C22orf39",0.191673420774296,0.345974972669289,0.354,0.333,1
"FANCD2",0.191912805854739,1.13698861320175,0.384,0.465,1
"MAD1L1",0.191955093788803,0.483193943663375,0.233,0.202,1
"METTL10",0.192066819469151,0.739736542277831,0.223,0.195,1
"RPS6KB1",0.192216347030046,0.402330257830302,0.296,0.259,1
"PPIL6",0.192277994248511,1.55660330290532,0.529,0.631,1
"CXorf23",0.192400483267473,1.26003507553376,0.277,0.348,1
"MED14",0.19256229445663,0.394831001364487,0.249,0.301,1
"RAB3B",0.192709807622909,1.18414922460488,0.606,0.716,1
"VRK3",0.19318041826171,-0.34830748857039,0.176,0.206,1
"LOC100996455",0.193447412641934,0.911524064896081,0.121,0.152,1
"DPH3",0.194429820363006,0.590057597229256,0.238,0.209,1
"CD44",0.194470978393199,0.748360792791307,0.129,0.103,1
"ZNF626",0.194543080529042,0.657075748430611,0.648,0.777,1
"GPATCH1",0.194772102082759,0.403215229968481,0.129,0.103,1
"EMC6",0.195444772185865,0.296418401525564,0.318,0.287,1
"HERC2P7",0.195910610425307,1.03139782881362,0.32,0.301,1
"METTL6",0.196311582433045,0.750848271388659,0.46,0.486,1
"DR1",0.196619641762865,0.49215396125642,0.371,0.34,1
"RRN3P3",0.196785472223643,0.389523539625994,0.102,0.131,1
"NUDT22",0.197295846951704,0.466358104154207,0.198,0.167,1
"MED30",0.197685976564476,-0.275370961005475,0.217,0.255,1
"ATP6V1F",0.198244565540459,0.264179517482325,0.604,0.585,1
"ZMYND11",0.198316722300909,0.712973473274697,0.301,0.273,1
"CGGBP1",0.198500652354068,0.339223545055221,0.377,0.333,1
"SLC25A26",0.198599858939226,0.600817344352264,0.214,0.184,1
"FASTK",0.198626401808628,0.331314511451753,0.279,0.241,1
"SPDYE5",0.199542056944119,0.69719076153839,0.572,0.631,1
"RNF168",0.199796731368959,-0.336798851287409,0.441,0.468,1
"LOC100132832",0.200064635807512,0.369914676427108,0.304,0.273,1
"SHISA9",0.200085570121526,0.398102169030432,0.991,0.993,1
"ITGA6",0.200213191926312,0.900948864829954,0.164,0.135,1
"MLXIP",0.200692270858661,-0.381189043474536,0.247,0.284,1
"TNIP2",0.201171988264231,0.606035472110894,0.13,0.103,1
"ZNF75D",0.201471228688698,0.33532617745125,0.085,0.11,1
"CACNG8",0.201706177140822,1.12623220075685,0.618,0.741,1
"SLC45A1",0.201864579016712,0.843036545128192,0.108,0.085,1
"CCDC148",0.2019340480954,0.640111887306653,0.183,0.216,1
"TUBGCP6",0.202410451852744,0.456744593837474,0.525,0.507,1
"MAGI2-AS3",0.202496989959917,0.475356844809198,0.639,0.674,1
"WNT7B",0.203929921269309,1.8284383250605,0.508,0.546,1
"DIDO1",0.204548148910251,-0.279579242951683,0.364,0.39,1
"LOC284581",0.204551881172712,0.763297905093257,0.369,0.355,1
"ZNF844",0.204555278006384,0.677006920910333,0.118,0.092,1
"GEN1",0.205908688287009,1.25540016550239,0.202,0.181,1
"CPSF3L",0.206160317155105,0.289341963416487,0.464,0.447,1
"IQCH-AS1",0.206245917898096,0.366267034084991,0.148,0.121,1
"POLRMT",0.207067289662207,-0.264769552498566,0.229,0.266,1
"MST1",0.207139946051591,0.724417815768257,0.102,0.078,1
"TCEB1",0.207516654082709,0.338864986047642,0.683,0.738,1
"C8orf44",0.208143592265399,1.28684042079049,0.219,0.266,1
"SLC26A2",0.20820650455734,0.272258327211075,0.377,0.447,1
"CD300E",0.208679970426334,-1.92136122872699,0.133,0.099,1
"VAPB",0.209635627815523,-0.299280591712022,0.309,0.337,1
"AK1",0.209668157787462,0.856100031972068,0.516,0.518,1
"APBA1",0.210367544737422,0.54485264411655,0.251,0.223,1
"VDR",0.210615124391685,-0.269521359106772,0.104,0.131,1
"B4GALT7",0.210621274893208,0.40632956112959,0.127,0.099,1
"RWDD3",0.21064170363414,0.501845259453574,0.192,0.163,1
"ISY1",0.210732257927606,0.557206878025617,0.46,0.465,1
"TBCCD1",0.210866725767746,0.964257718384499,0.674,0.734,1
"COPB2",0.211305779863089,0.30768213929884,0.487,0.472,1
"TRAPPC1",0.211383697133132,-0.311068863711323,0.371,0.397,1
"FKBP3",0.211635410585477,0.310988614788565,0.497,0.479,1
"FAM199X",0.211744554668306,0.737048750641121,0.19,0.163,1
"NR3C1",0.21186636244403,0.414982700357562,0.424,0.404,1
"TMEM214",0.212183792407444,-0.347003836809628,0.205,0.238,1
"SLC25A53",0.21232102918648,1.97249233850299,0.354,0.369,1
"CCDC30",0.212397138499676,0.354716394197155,0.503,0.585,1
"BAX",0.212571850435452,-0.596739340707767,0.14,0.167,1
"CPT1A",0.212700515555756,0.417558357056987,0.709,0.823,1
"ZNF69",0.213161150832311,0.637134171859563,0.338,0.408,1
"NQO2",0.213393659249817,0.672336219910219,0.131,0.106,1
"RB1",0.213704523513884,-0.325899893819121,0.397,0.426,1
"GATAD2B",0.213938658667143,0.355947654288351,0.681,0.667,1
"RXRA",0.214099994739903,-0.651101018792519,0.138,0.167,1
"C8orf40",0.214365045457314,0.612093110556572,0.221,0.199,1
"HIRA",0.214419042670475,0.612720945067733,0.138,0.113,1
"EXOC8",0.214613010025204,0.308191543479367,0.204,0.248,1
"VAMP4",0.214777329334674,0.423308923769484,0.204,0.174,1
"SPATA5",0.21540884394965,0.399478546253981,0.721,0.816,1
"FADS3",0.215672596191446,0.378752962223862,0.099,0.128,1
"UBA5",0.216357969073723,0.329881505479918,0.324,0.291,1
"KIAA1467",0.216373760046746,0.860581031418033,0.531,0.567,1
"FLT4",0.216499659671819,0.61190566897119,0.158,0.195,1
"TSG1",0.216731348240159,0.31148947841829,0.54,0.617,1
"ZNF580",0.216922536619856,-0.758737445501151,0.138,0.16,1
"C7orf25",0.217025242067079,0.37189251730395,0.151,0.124,1
"COG7",0.217042286484821,0.431067502830618,0.26,0.23,1
"SAP30L",0.217282344469507,-0.447712459893594,0.08,0.103,1
"PHLPP2",0.217331837844856,0.386934086557976,0.138,0.174,1
"TRAPPC3",0.21760338655749,0.527245657961195,0.309,0.291,1
"HECTD2",0.218778013089189,0.419145468399347,0.21,0.177,1
"C6orf120",0.219521332919837,0.809295084828996,0.198,0.174,1
"WDR5B",0.219854495071305,0.788396662012548,0.451,0.532,1
"NPLOC4",0.219879890339428,0.581836079654298,0.26,0.23,1
"LOC730227",0.220675381780238,0.646487464212538,0.219,0.266,1
"KIF21A",0.22114993477907,0.465372135067321,0.404,0.376,1
"ZNF727",0.22130965538852,0.90287377026238,0.127,0.103,1
"KIF18B",0.221396044771955,1.67107943419418,0.765,0.844,1
"KDELC2",0.221593347654491,0.617111543123102,0.729,0.826,1
"ZNF33B",0.222203091909325,1.7853115240744,0.398,0.422,1
"PLSCR3",0.22308758769243,0.288962684625599,0.204,0.174,1
"PI4KB",0.223311049319531,0.536369636975065,0.547,0.55,1
"TMEM220",0.223566781451422,1.09796932145388,0.242,0.22,1
"SIPA1L2",0.223876939425693,0.681196321227181,0.211,0.184,1
"ZNF436",0.225106397689315,0.610737988900275,0.108,0.085,1
"LOC100131691",0.22556155864119,0.43494561580664,0.242,0.287,1
"PPP1R15B",0.226582257411969,0.310736689416686,0.772,0.77,1
"ZNF148",0.226814149533506,0.436097748586142,0.362,0.337,1
"LRTOMT",0.227042349636709,0.659176162453645,0.896,0.965,1
"COX15",0.227212522988446,0.361615186028501,0.461,0.461,1
"KIAA1009",0.227319023053431,1.20853967024757,0.173,0.152,1
"ZNF235",0.22736352258719,0.858994751997829,0.118,0.096,1
"SCLT1",0.227549940457685,0.541685537544005,0.183,0.156,1
"MRPL30",0.228135052118348,0.790886772694071,0.572,0.635,1
"ZBTB8A",0.228552109485126,0.602001156325195,0.909,0.957,1
"EXD3",0.228787309985072,-0.497878471175829,0.111,0.135,1
"SYNJ1",0.229060523294763,-0.266790654021024,0.174,0.206,1
"LOC100132352",0.229332637827179,0.256668467209209,0.479,0.45,1
"SDE2",0.229792476093472,0.406961343728193,0.67,0.777,1
"C11orf63",0.230076987757223,1.99392827952595,0.202,0.252,1
"STAG3L4",0.230095376489817,0.371344579961374,0.188,0.227,1
"TWF1",0.23018715698765,0.498154158095831,0.485,0.468,1
"CCHCR1",0.23062107253184,0.65451689472204,0.101,0.078,1
"RBM6",0.230682014561362,0.279081191591145,0.71,0.727,1
"LOC646719",0.231231367940991,1.08110770696464,0.589,0.631,1
"SCYL2",0.231313350661096,0.373108401700464,0.345,0.316,1
"RBM15",0.231558165862779,0.844113519895168,0.276,0.255,1
"USE1",0.231703977417845,0.259024476494472,0.329,0.301,1
"NUP62",0.231779603904588,0.616907054476695,0.503,0.518,1
"EAF1",0.23268377509949,0.397720502331328,0.421,0.489,1
"TBC1D13",0.232786628060262,-0.456272952747709,0.198,0.22,1
"DUSP23",0.23335775237614,0.456524555446819,0.179,0.152,1
"TAF10",0.233391361906875,-0.581890759094605,0.106,0.128,1
"STEAP2",0.233974141176653,2.56016034814342,0.623,0.691,1
"SCRIB",0.2345395652836,0.366772033419839,0.189,0.163,1
